"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"4/12/2010","Target","TARGET        00023135     EDINA","107.29","debit","Shopping","Checking","",""
"4/12/2010","BP","LYNDALE BP         QPS     MINNE","5.66","debit","Gas & Fuel","Checking","",""
"4/12/2010","Deposit Mobile","DEPOSIT@MOBILE","156.22","credit","Team Fees Reimbursed","Checking","",""
"4/12/2010","Art Materials","ART MATERIALS              MINNE","18.01","debit","Hobbies","Checking","",""
"4/12/2010","iTunes","APL*ITUNES                 866-7","44.13","debit","Music","Checking","",""
"4/12/2010","Deposit Mobile","DEPOSIT@MOBILE","72.00","credit","Team Fees Reimbursed","Checking","",""
"4/12/2010","Target","TARGET        00023002     RICHF","24.07","debit","Shopping","Checking","",""
"4/12/2010","Deposit Mobile","DEPOSIT@MOBILE","70.00","credit","Team Fees Reimbursed","Checking","",""
"4/12/2010","Jimmy John's","JIMMY JOHN'S # 829 Q23     MINNE","19.42","debit","Restaurants","Checking","",""
"4/12/2010","Deposit Mobile","DEPOSIT@MOBILE","70.00","credit","Team Fees Reimbursed","Checking","",""
"4/12/2010","Holiday Stationstores","HOLIDAY STNSTORE 00Q26     MINNE","53.18","debit","Gas & Fuel","Checking","",""
"4/12/2010","Transfer from USAA SAVINGS","USAA FUNDS TRANSFER CR","100.00","credit","Transfer","Checking","",""
"4/12/2010","Barnes & Noble","BARNES & NOBLE #251Q90     M","28.18","debit","Books","Checking","",""
"4/12/2010","Einstein Bros","EINSTEIN BROS #1549Q46     RICHF","9.18","debit","Restaurants","Checking","",""
"4/12/2010","USAA Credit Card Payment","USAA.COM PAYMNT  CREDIT CRD ****","400.00","debit","Credit Card Payment","Checking","",""
"4/12/2010","Deposit Mobile","DEPOSIT@MOBILE","70.00","credit","Team Fees Reimbursed","Checking","",""
"4/12/2010","Superamerica","SUPERAMERICA 04201 QAE     BURNS","10.92","debit","Groceries","Checking","",""
"4/12/2010","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","25.24","debit","Groceries","Checking","",""
"4/09/2010","Transfer to VISA","WELLS FARGO CC   ONLINE PMT ****","208.00","debit","Credit Card Payment","Checking","",""
"4/09/2010","AT&T Wireless","AT&T MOBILITY    ONLINE PMT","125.84","debit","Mobile Phone","Checking","",""
"4/09/2010","Starbucks","STARBUCKS USA 00002QPS     MINNE","25.00","debit","Coffee Shops","Checking","",""
"4/09/2010","Walgreen","WALGREENS #2196    Q03     MINNE","6.93","debit","Pharmacy","Checking","",""
"4/09/2010","Transfer from Checking","PAYMENT - THANK YOU","208.00","credit","Credit Card Payment","VISA","",""
"4/08/2010","Southwest","SOUTHWEST AIRLINES   DALLASTKT# 5262193129582 320100980314989677","204.40","debit","Air Travel","Traditional Green Card","",""
"4/08/2010","Southwest","SOUTHWEST AIRLINES   DALLASTKT# 5260633971957 320100980314989678","10.00","debit","Air Travel","Traditional Green Card","",""
"4/08/2010","Southwest","SOUTHWEST AIRLINES   DALLASTKT# 5260633971956 320100980314989679","10.00","debit","Air Travel","Traditional Green Card","",""
"4/08/2010","Health Partners Bloomington","2825 LONE OAK PARK         EAGAN","20.00","debit","Doctor","Checking","",""
"4/08/2010","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","4.77","debit","Groceries","Checking","",""
"4/08/2010","Bloom","WATERPARK OF AMERICA       BLOOM","94.01","debit","Groceries","Checking","",""
"4/08/2010","Ez Stop Ne","EZ STOP 1617 NE BROADW     MINNE","53.00","debit","Groceries","Checking","",""
"4/08/2010","Ameriprise Financial","AMERIPRISE FINAN DIRECT DEP ****","2461.22","credit","Paycheck KK","Checking","",""
"4/08/2010","Annunciation Church","CHECK # 0000002607","50.00","debit","Charity","Checking","",""
"4/08/2010","Home Depot","THE HOME DEPOT 2805        BLOOM","117.40","debit","Home Improvement","Checking","",""
"4/08/2010","Southwest","SOUTHWEST AIRLINES   DALLAS     TKT# 5260633971956","10.00","debit","Air Travel","Nick's AMEX Card","",""
"4/08/2010","Southwest","SOUTHWEST AIRLINES   DALLAS     TKT# 5262193129582","204.40","debit","Air Travel","Nick's AMEX Card","",""
"4/08/2010","Southwest","SOUTHWEST AIRLINES   DALLAS     TKT# 5260633971957","10.00","debit","Air Travel","Nick's AMEX Card","",""
"4/08/2010","Finance Charge Interest","***finance Charge***interest","232.36","debit","Finance Charge","NWA Card","",""
"4/07/2010","Arby's","ARBY'S #5514  00055QPS     MINNE","18.68","debit","Fast Food","Checking","",""
"4/07/2010","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","19.74","debit","Groceries","Checking","",""
"4/07/2010","It's Greek To Me","IT'S GREEK TO ME           MINNE","47.74","debit","Restaurants","Checking","",""
"4/07/2010","Eurest Market Ameriprise","EUREST @ MARKE11165QPS     MINNE","5.93","debit","Eating Out","Checking","",""
"4/06/2010","Honeybaked Ham","HONEYBAKED HAM & CAFBURNSVILLE04000011496 8664924267 320100960292962098","48.12","debit","Groceries","Traditional Green Card","",""
"4/06/2010","Vantagio","VANTAGIO                   SARTE","43.35","debit","Dry Cleaning","Checking","",""
"4/06/2010","USAA","USAA P&C INS     ONLINE PMT","83.00","debit","Financial","Checking","",""
"4/06/2010","Home Depot","THE HOME DEPOT 2805        BLOOM","100.89","debit","Home Improvement","Checking","",""
"4/06/2010","Brooks Brothers","Brooks Brother26061200     MINNE","177.39","debit","Clothing","Checking","",""
"4/06/2010","Borders","BORDERS BKS&MU01001890     R","8.57","debit","Books","Checking","",""
"4/06/2010","PetSmart","PETSMART INC 459           RICHF","56.18","debit","Pet Food & Supplies","Checking","",""
"4/06/2010","Walgreen","WALGREENS #2196    Q03     MINNE","18.31","debit","Pharmacy","Checking","",""
"4/06/2010","Lund's","LUNDS CENTRAL      Q       MINNE","76.33","debit","Groceries","Checking","",""
"4/05/2010","Cole's Salon","COLE'S SALON - EAGANEAGAN09499119    HEALTH & BEAUTY SPA 320100950285856898","113.28","debit","Personal Care","Traditional Green Card","",""
"4/05/2010","JCPenney","JCPENNEY STORE 1957        EDINA","37.94","debit","Clothing","Checking","",""
"4/05/2010","Bath & Body Works","BATH & BODY WORKS 0200     E","21.46","debit","Personal Care","Checking","",""
"4/05/2010","Target","TARGET        00023135     EDINA","40.54","debit","Shopping","Checking","",""
"4/05/2010","Barnes & Noble","BARNES & NOBLE #296Q90     B","52.05","debit","Books","Checking","",""
"4/05/2010","Ladi Qps Burns","LADI INC           QPS     BURNS","53.91","debit","Food & Dining","Checking","",""
"4/05/2010","USPS","USPS 26631104133408QPS     MINNE","8.80","debit","Shipping","Checking","",""
"4/05/2010","Angelo's Pizza","MICHELANGELOS PIZZA        EDINA","28.85","debit","Restaurants","Checking","",""
"4/05/2010","Target","TARGET        00023135     EDINA","25.80","debit","Shopping","Checking","",""
"4/05/2010","Holiday Minne","HOLIDAY STORE #25          MINNE","42.50","debit","Groceries","Checking","",""
"4/05/2010","Dairy Queen","DAIRY QUEEN #10517 QPS     EAGAN","4.27","debit","Fast Food","Checking","",""
"4/05/2010","Caribou Coffee Eagan","CARIBOU COFFEE CO # 13     EAGAN","1.70","debit","Food & Dining","Checking","",""
"4/05/2010","McDonald's","MCDONALD'S F24690  Q17     RICHF","14.58","debit","Fast Food","Checking","",""
"4/05/2010","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","3.89","debit","Groceries","Checking","",""
"4/05/2010","Lane Bryant","LANEBRYANT667400066746     EDINA","48.00","debit","Clothing","Checking","",""
"4/05/2010","Lenscrafters","LensCrafters  10001303     EDINA","81.58","debit","Eyecare","Checking","",""
"4/05/2010","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","18.14","debit","Groceries","Checking","",""
"4/05/2010","Children's Place","THE CHILDRENS PLACE #1     EDINA","51.45","debit","Kids","Checking","",""
"4/05/2010","AMC","AMC SOUTHDALE 06007QPS     Edina","10.00","debit","Movies & DVDs","Checking","",""
"4/05/2010","BP","LYNDALE BP         QPS     MINNE","12.78","debit","Gas & Fuel","Checking","",""
"4/05/2010","AMC","AMC SOUTHDALE 06007QPS     Edina","16.50","debit","Movies & DVDs","Checking","",""
"4/05/2010","Netflix","NFI*WWW.NETFLIX.COM/CC     NETFL","9.69","debit","Movies & DVDs","Checking","",""
"4/05/2010","AMC","AMC SOUTHDALE 06007QPS     Edina","3.75","debit","Movies & DVDs","Checking","",""
"4/05/2010","Enterprise Rent-A-Car","ENTERPRISE RENT-A-CAR      MINNE","65.43","debit","Rental Car & Taxi","Checking","",""
"4/05/2010","Archivers","ARCHIVERS MOA              BLOOM","19.92","debit","Business Services","Checking","",""
"4/05/2010","Fantastic Sams","FANTASTIC SAMS             EDINA","28.35","debit","Hair","Checking","",""
"4/05/2010","Thrivent Financial Bank","THRIVENT FIN               MINNE","40.00","debit","Cash & ATM","Checking","",""
"4/05/2010","Byerly's","BYERLY'S EAGAN     Q       EAGAN","56.04","debit","Groceries","Checking","",""
"4/05/2010","AMC","AMC SOUTHDALE 06007QPS     Edina","17.50","debit","Movies & DVDs","Checking","",""
"4/05/2010","Kinhdo Minne","KINHDO                     MINNE","41.33","debit","Food & Dining","Checking","",""
"4/05/2010","Patrick's French Bakery","PATRICK'S FRENCH B         RICHF","32.76","debit","Restaurants","Checking","",""
"4/04/2010","PetSmart","PETSMART INC 469    EAGAN04699360103 PET SHOP/FOOD/SUPPLY 320100940274727039","17.06","debit","Pet Food & Supplies","Traditional Green Card","",""
"4/04/2010","Eddie Bauer","EDDIE BAUER - SOUTHDEDINA000235291   FAMILY CLOTHING 320100940274727036","44.50","debit","Clothing","Traditional Green Card","",""
"4/04/2010","Patrick's French Bakery","PATRICK'S FRENCH B 5RICHFIELD000186001   6128617570 320100940274727037","11.10","debit","Restaurants","Traditional Green Card","",""
"4/04/2010","Barnes & Noble","BARNES & NOBLE 2514 MINNEAPOLIS00000404    BOOK STORE 320100940274727038","20.07","debit","Books","Traditional Green Card","",""
"4/03/2010","Eddie Bauer","EDDIE BAUER - SOUTHDEDINA000234085   FAMILY CLOTHING 320100930264252891","49.50","debit","Clothing","KK's Amex","",""
"4/03/2010","Amazon","AMZN PMTS           866-749-7545VGTXS1MMVES SERVICE 320100930264706602","9.59","debit","Shopping","Traditional Green Card","",""
"4/03/2010","Honeybaked Ham","HONEYBAKED HAM & CAFBURNSVILLE 040xxxxxxxxxxxx67","48.12","debit","Groceries","Nick's AMEX Card","",""
"4/03/2010","Honeybaked Ham","HONEYBAKED HAM & CAFBURNSVILLE 040xxxxxxxxxxxx67","48.12","debit","Groceries","Nick's AMEX Card","",""
"4/03/2010","Cole's Salon","COLE'S SALON - EAGANEAGAN 09499119    HEALTH & BEAUTY SPA","113.28","debit","Personal Care","Nick's AMEX Card","",""
"4/03/2010","PetSmart","PETSMART INC 469    EAGAN 04699360103 PET SHOP/FOOD/SUPPLY","17.06","debit","Pet Food & Supplies","Nick's AMEX Card","",""
"4/03/2010","Barnes & Noble","BARNES & NOBLE 2514 MINNEAPOLIS 00000404    BOOK STORE","20.07","debit","Books","Nick's AMEX Card","",""
"4/03/2010","Patrick's French Bakery","PATRICK'S FRENCH B 5RICHFIELD 0xxxxxxxxxxxx70","11.10","debit","Restaurants","Nick's AMEX Card","",""
"4/03/2010","Eddie Bauer","EDDIE BAUER - SOUTHDEDINA 000235291   FAMILY CLOTHING","44.50","debit","Clothing","Nick's AMEX Card","",""
"4/03/2010","Amazon","AMZN PMTS           866-749-7545 VGTXS1MMVES SERVICE","9.59","debit","Shopping","Nick's AMEX Card","",""
"4/02/2010","Angie List Angie","ANGIE'S LIST ANGIE'SINDIANAPOLISL5B871C61   BUSINESS SERVICE 320100920251736433","70.80","debit","Online Subscriptions","Traditional Green Card","",""
"4/02/2010","Rebate","DEBIT CARD REBATE","13.65","credit","Income","Checking","",""
"4/02/2010","Holiday Stationstores","HOLIDAY STNSTORE 00Q26     MINNE","19.41","debit","Gas & Fuel","Checking","",""
"4/02/2010","ATM Fee Refund","ATM SURCHARGE REBATE","2.00","credit","ATM Fee","Checking","",""
"4/02/2010","Interest Paid","INTEREST PAID","0.15","credit","Interest Income","Checking","",""
"4/02/2010","Walgreen","WALGREENS #2196    Q03     MINNE","21.36","debit","Pharmacy","Checking","",""
"4/02/2010","Hsbc Retail Online","HSBC RETAIL      ONLINE PMT ****","307.89","debit","Bills & Utilities","Checking","",""
"4/02/2010","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","9.38","debit","Groceries","Checking","",""
"4/02/2010","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","68.82","debit","Groceries","Checking","",""
"4/01/2010","See's Candies","SEES CANDIES MO     800-347-733734566928    CANDY 320100910243089408","34.81","debit","Groceries","KK's Amex","",""
"4/01/2010","Angie List Angie","ANGIE'S LIST ANGIE'SINDIANAPOLIS L5B871C61   BUSINESS SERVICE","70.80","debit","Online Subscriptions","Nick's AMEX Card","",""
"4/01/2010","USPS Payroll","MPLS USPS PDC MN FED SALARY ****","100.00","credit","Paycheck Nick","USAA SAVINGS","",""
"4/01/2010","Bibelot Shops","THE BIBELOT SHOPS COMO     ST PA","31.85","debit","Gifts & Donations","Checking","",""
"4/01/2010","Sebastian Joe's","SEBASTIAN JOES     QPS     MINNE","13.37","debit","Restaurants","Checking","",""
"4/01/2010","USAA","USAA.COM PAYMNT  LOAN       ****","272.66","debit","Financial","Checking","",""
"4/01/2010","USPS Payroll","MPLS USPS PDC MN FED SALARY ****","1686.29","credit","Paycheck Nick","Checking","",""
"4/01/2010","Creative Kidstuff","CREATIVE KIDSTUFF #1       MINNE","17.17","debit","Hobbies","Checking","",""
"4/01/2010","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","40.17","debit","Groceries","Checking","",""
"4/01/2010","Einstein Bros","EINSTEIN BROS #1549Q46     RICHF","13.64","debit","Restaurants","Checking","",""
"4/01/2010","Lone Oak","2825 LONE OAK PARK         EAGAN","5.00","debit","Business Services","Checking","",""
"4/01/2010","Dan Kellys Bar & Grill","DAN KELLY'S BAR AND GR     MINNE","11.91","debit","Alcohol & Bars","Checking","",""
"3/31/2010","Interest Paid","INTEREST PAID","0.05","credit","Interest Income","USAA SAVINGS","",""
"3/31/2010","Chipotle","CHIPOTLE 0238      QAE     EAGAN","10.98","debit","Fast Food","Checking","",""
"3/31/2010","Qwest","QWEST 8004238994 AUTO PAY   ****","96.84","debit","Home Phone","Checking","",""
"3/30/2010","J Jill","J. JILL CATALOG #300HINGHAM122173001   8004484988 320100890217123714","32.44","debit","Clothing","Traditional Green Card","",""
"3/30/2010","L.L. Bean","LL BEAN 100 DIRECT  FREEPORT01007350625 CATALOG MERCHANDISE 320100890217123713","82.90","debit","Clothing","Traditional Green Card","",""
"3/30/2010","Pardon My French","PARDON MY FRENCH           EAGAN","20.94","debit","Food & Dining","Checking","",""
"3/30/2010","Transfer to Green Card","AMERICAN EXPRESS ELEC REMIT ****","500.00","debit","Credit Card Payment","Checking","",""
"3/30/2010","iTunes","APL*ITUNES                 866-7","26.03","debit","Music","Checking","",""
"3/30/2010","Lone Oak","2825 LONE OAK PARK         EAGAN","40.00","debit","Business Services","Checking","",""
"3/30/2010","L.L. Bean","LL BEAN 100 DIRECT  FREEPORT 01007350625 CATALOG MERCHANDISE","82.90","debit","Clothing","Nick's AMEX Card","",""
"3/29/2010","Thank You","ONLINE PAYMENT - THANK YOU 320100880209880809","500.00","credit","Credit Card Payment","Traditional Green Card","",""
"3/29/2010","Fog Creek Software","FOG CREEK SOFTWARE  866-364-273385434690087866-364-2733 320100880206537646","5.00","debit","Electronics & Software","Traditional Green Card","",""
"3/29/2010","J Jill","J. JILL CATALOG #300HINGHAM 1xxxxxxxxxxxx88","32.44","debit","Clothing","Nick's AMEX Card","",""
"3/29/2010","Ophthalmology","HP COMO OPHTHALMOLOGY      ST. P","20.00","debit","Doctor","Checking","",""
"3/29/2010","Home Depot","THE HOME DEPOT 2805        BLOOM","8.52","credit","Home Improvement","Checking","",""
"3/29/2010","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","21.28","debit","Groceries","Checking","",""
"3/29/2010","RCC Western Stores","RCC WESTERN STORE #7       BLOOM","39.98","debit","Clothing","Checking","",""
"3/29/2010","Caribou Coffee Edina","CARIBOU COFFEE CO # 15     EDINA","1.71","debit","Food & Dining","Checking","",""
"3/29/2010","Breadsmith","BREADSMITH EDINA   QPS     EDINA","6.60","debit","Restaurants","Checking","",""
"3/29/2010","Homestead Pickin Parlor","HOMESTEAD PICKIN PARLO     RICHF","30.00","debit","Music","Checking","",""
"3/29/2010","Dick Clothing Sporti","DICK'S CLOTHING&SPORTI     R","80.45","debit","Clothing","Checking","",""
"3/29/2010","Transfer to Green Card","AMERICAN EXPRESS ELEC REMIT ****","107.25","debit","Credit Card Payment","Checking","",""
"3/29/2010","Bloom","HP BLOOMINGTON RX          BLOOM","35.00","debit","Groceries","Checking","",""
"3/29/2010","Thrivent Financial Bank","THRIVENT FIN               MINNE","100.00","debit","Cash & ATM","Checking","",""
"3/29/2010","OfficeMax","OFFICE MAX                 EDINA","11.56","debit","Office Supplies","Checking","",""
"3/29/2010","KLMN Readers","CHECK # 0000002603","28.00","debit","Books","Checking","",""
"3/29/2010","Starbucks","STARBUCKS USA 00002QPS     MINNE","3.18","debit","Coffee Shops","Checking","",""
"3/29/2010","Home Depot","THE HOME DEPOT 2805        BLOOM","24.57","debit","Home Improvement","Checking","",""
"3/29/2010","Transfer to USAA SAVINGS","SPORTS AUTHORI00007047     RICHF","100.00","debit","Transfer","Checking","",""
"3/29/2010","Best Buy","BEST BUY MHT  00002816     RICHF","10.71","debit","Electronics & Software","Checking","",""
"3/29/2010","Starbucks","STARBUCKS USA 00002QPS     MINNE","7.01","debit","Coffee Shops","Checking","",""
"3/29/2010","Transfer from Checking","ONLINE PAYMENT - THANK YOU","500.00","credit","Credit Card Payment","Nick's AMEX Card","",""
"3/28/2010","Target","TARGET T-2300 2300  RICHFIELD00837292    DISCOUNT STORE 320100870196853238","35.79","debit","Shopping","Traditional Green Card","",""
"3/28/2010","Target","TARGET T-2300 2300  RICHFIELD 00837292    DISCOUNT STORE","35.79","debit","Shopping","Nick's AMEX Card","",""
"3/27/2010","Dropbox San Francis","DROPBOX 481702175995SAN FRANCIS60890314    888-446-8396 320100860187047384","99.00","debit","Gifts & Donations","Traditional Green Card","","Paul's Birthday Gift"
"3/27/2010","Dropbox","DROPBOX 481702175995SAN FRANCIS 60890314    888-446-8396","99.00","debit","Gift","Nick's AMEX Card","",""
"3/26/2010","Thank You","ONLINE PAYMENT - THANK YOU 320100850175031730","107.25","credit","Credit Card Payment","KK's Amex","",""
"3/26/2010","Fog Creek Software","FOG CREEK SOFTWARE  866-364-xxxxxxxxxxxx66-364-2733","5.00","debit","Electronics & Software","Nick's AMEX Card","",""
